time    species    pebble_col_abundance
4000    grainC6H3    0.00000e+00
4000    grainHC5N    1.57948e-25
4000    grainC6H4    0.00000e+00
4000    grainH2C5N    0.00000e+00
4000    grainSiC4    0.00000e+00
4000    grainH3C5N    0.00000e+00
4000    grainC6H6    1.92053e-27
4000    grainC4S    5.44118e-29
4000    grainC7    7.38437e-29
4000    grainC7H    2.10893e-30
4000    grainC7H2    8.45758e-31
4000    grainC7H3    0.00000e+00
4000    grainC7H4    0.00000e+00
4000    grainCH3C6H    1.67208e-30
4000    grainCH3C5N    7.88777e-32
4000    grainC8    1.68530e-26
4000    grainC8H    8.51640e-27
4000    grainC7N    1.56754e-32
4000    grainC8H2    2.00676e-29
4000    grainC8H3    0.00000e+00
4000    grainHC7N    5.93250e-32
4000    grainC8H4    0.00000e+00
4000    grainH2C7N    0.00000e+00
4000    grainH3C7N    0.00000e+00
4000    grainC9    3.42356e-26
4000    grainC9H    4.86148e-29
4000    grainC9H2    3.10181e-31
4000    grainC9H3    0.00000e+00
4000    grainC9H4    0.00000e+00
4000    grainCH3C7N    3.23972e-38
4000    grainC10    2.89277e-29
4000    grainC9N    9.92647e-36
4000    grainHC9N    2.14032e-36
4000    grainH2C9N    0.00000e+00
4000    grainH3C9N    0.00000e+00
5000    grain    3.25825e-13
5000    grainH    3.31623e-05
5000    grainH(-)    8.27863e-13
5000    grainH2    1.60355e-02
5000    grainHe    3.31998e-14
5000    grainC    3.53000e-14
5000    grainCH    3.08097e-14
5000    grainC(-)    9.30263e-19
5000    grainCH2    3.50812e-12
5000    grainCH3    4.19954e-11
5000    grainN    1.03795e-12
5000    grainNH    5.98736e-13
5000    grainCH4    2.96440e-07
5000    grainNH2    4.23943e-12
5000    grainNH3    2.14802e-07
5000    grainO    5.14532e-11
5000    grainOH    7.66694e-11
5000    grainO(-)    1.45888e-20
5000    grainH2O    1.74764e-05
5000    grainOH(-)    2.06270e-14
5000    grainNa    0.00000e+00
5000    grainC2    9.46156e-15
5000    grainMg    0.00000e+00
5000    grainNaH    0.00000e+00
5000    grainC2H    1.49437e-14
5000    grainMgH    0.00000e+00
5000    grainC2H2    1.93423e-14
5000    grainCN    3.61787e-12
5000    grainCN(-)    1.63835e-14
5000    grainMgH2    0.00000e+00
5000    grainC2H3    2.89376e-16
5000    grainHCN    5.18121e-08
5000    grainHNC    1.89670e-11
5000    grainC2H4    9.20702e-15
5000    grainCHNH    0.00000e+00
5000    grainCNH2    0.00000e+00
5000    grainCO    8.88613e-06
5000    grainH2CN    1.82085e-16
5000    grainN2    2.96201e-06
5000    grainSi    7.44278e-27
5000    grainC2H5    1.47984e-19
5000    grainCH2NH    1.14353e-16
5000    grainCH3N    0.00000e+00
5000    grainCHNH2    0.00000e+00
5000    grainHCO    2.25015e-13
5000    grainHOC    0.00000e+00
5000    grainN2H    0.00000e+00
5000    grainSiH    4.43764e-30
5000    grainC2H6    0.00000e+00
5000    grainCH2NH2    0.00000e+00
5000    grainCH3NH    0.00000e+00
5000    grainCHOH    0.00000e+00
5000    grainH2CO    3.74181e-12
5000    grainHOCH    0.00000e+00
5000    grainN2H2    0.00000e+00
5000    grainNO    3.72621e-15
5000    grainSiH2    0.00000e+00
5000    grainCH2OH    0.00000e+00
5000    grainCH3O    0.00000e+00
5000    grainCH5N    0.00000e+00
5000    grainHNO    3.25580e-15
5000    grainHON    0.00000e+00
5000    grainSiH3    0.00000e+00
5000    grainCH3OH    1.47964e-07
5000    grainNH2OH    0.00000e+00
5000    grainO2    3.11858e-13
5000    grainS    5.66211e-14
5000    grainHS    6.76498e-13
5000    grainS(-)    7.69546e-22
5000    grainSiH4    0.00000e+00
5000    grainO2H    5.38558e-18
5000    grainH2O2    6.60574e-30
5000    grainH2S    2.82801e-09
5000    grainCl    1.75646e-31
5000    grainC3    1.06685e-16
5000    grainHCl    1.95572e-34
5000    grainC3H    2.29162e-17
5000    grainC2N    2.28577e-17
5000    grainC3H2    3.80479e-17
5000    grainH2CCC    7.49708e-19
5000    grainC3H3    0.00000e+00
5000    grainHCCN    0.00000e+00
5000    grainC2O    1.14452e-19
5000    grainC3H4    0.00000e+00
5000    grainCH2CN    5.68378e-21
5000    grainCH3CCH    2.20472e-17
5000    grainNaOH    0.00000e+00
5000    grainSiC    7.64439e-32
5000    grainC3H5    0.00000e+00
5000    grainCH3CN    1.64702e-13
5000    grainHC2O    0.00000e+00
5000    grainHCSi    4.10822e-31
5000    grainC3H6    0.00000e+00
5000    grainCH2CO    1.18333e-15
5000    grainNH2CN    2.92388e-13
5000    grainOCN    1.99179e-15
5000    grainSiCH2    2.28335e-36
5000    grainSiN    6.49630e-32
5000    grainC3H7    0.00000e+00
5000    grainHNCO    1.37662e-16
5000    grainHNSi    1.79940e-30
5000    grainSiCH3    1.21989e-38
5000    grainC3H8    0.00000e+00
5000    grainCH3CHO    1.21728e-13
5000    grainCO2    7.40495e-06
5000    grainCS    1.83190e-15
5000    grainN2O    8.16899e-22
5000    grainSiO    2.55912e-32
5000    grainHCS    8.66088e-18
5000    grainNH2CHO    0.00000e+00
5000    grainNHNO    0.00000e+00
5000    grainC2H5OH    3.75641e-20
5000    grainCH3OCH3    4.62323e-12
5000    grainH2CS    1.17343e-15
5000    grainH2SiO    2.68275e-38
5000    grainHCOOH    4.78727e-14
5000    grainNH2NO    0.00000e+00
5000    grainNO2    2.17963e-20
5000    grainNS    5.23686e-18
5000    grainCCl    0.00000e+00
5000    grainC4    1.50572e-18
5000    grainO3    0.00000e+00
5000    grainSO    7.46936e-16
5000    grainC4H    5.50572e-18
5000    grainC3N    2.28277e-18
5000    grainC4H2    0.00000e+00
5000    grainC4H3    9.62212e-18
5000    grainClO    0.00000e+00
5000    grainHC2NC    0.00000e+00
5000    grainHC3N    4.94971e-19
5000    grainHCNC2    0.00000e+00
5000    grainHNC3    2.17632e-21
5000    grainC3O    5.56792e-18
5000    grainC4H4    0.00000e+00
5000    grainCH2CCN    0.00000e+00
5000    grainNCCN    1.05355e-15
5000    grainSiC2    0.00000e+00
5000    grainC4H5    0.00000e+00
5000    grainCH2CHCN    2.96695e-21
5000    grainHC3O    0.00000e+00
5000    grainSiC2H    0.00000e+00
5000    grainC4H6    0.00000e+00
5000    grainH2C3O    0.00000e+00
5000    grainH4C3N    0.00000e+00
5000    grainSiC2H2    2.38470e-31
5000    grainSiNC    1.86654e-39
5000    grainH5C3N    0.00000e+00
5000    grainC2S    6.05474e-20
5000    grainFe    0.00000e+00
5000    grainFeH    0.00000e+00
5000    grainC5    4.31317e-20
5000    grainHCOOCH3    5.35457e-17
5000    grainOCS    1.71316e-18
5000    grainSiO2    4.61419e-41
5000    grainSiS    4.26035e-41
5000    grainC5H    2.24803e-20
5000    grainC4N    5.10977e-20
5000    grainC5H2    3.58913e-20
5000    grainC5H3    0.00000e+00
5000    grainCH3C4H    2.64726e-21
5000    grainS2    4.54596e-19
5000    grainSO2    7.89233e-19
5000    grainCH3C3N    2.07454e-22
5000    grainHS2    2.01367e-16
5000    grainSiC3H    4.74782e-42
5000    grainH2S2    5.77994e-17
5000    grainC3S    2.66276e-22
5000    grainC6    1.03640e-22
5000    grainC6H    2.65477e-22
5000    grainC5N    1.09207e-24
5000    grainC6H2    3.57271e-22
5000    grainC6H3    0.00000e+00
5000    grainHC5N    7.62044e-24
5000    grainC6H4    0.00000e+00
5000    grainH2C5N    0.00000e+00
5000    grainSiC4    0.00000e+00
5000    grainH3C5N    0.00000e+00
5000    grainC6H6    4.26048e-26
5000    grainC4S    5.65729e-24
5000    grainC7    1.01346e-24
5000    grainC7H    1.30321e-24
5000    grainC7H2    6.33427e-24
5000    grainC7H3    0.00000e+00
5000    grainC7H4    0.00000e+00
5000    grainCH3C6H    1.66379e-24
5000    grainCH3C5N    1.79682e-30
5000    grainC8    9.12283e-26
5000    grainC8H    8.58775e-26
5000    grainC7N    6.03855e-27
5000    grainC8H2    1.79569e-25
5000    grainC8H3    0.00000e+00
5000    grainHC7N    2.19777e-29
5000    grainC8H4    0.00000e+00
5000    grainH2C7N    0.00000e+00
5000    grainH3C7N    0.00000e+00
5000    grainC9    5.39511e-26
5000    grainC9H    4.75537e-28
5000    grainC9H2    2.61459e-27
5000    grainC9H3    0.00000e+00
5000    grainC9H4    0.00000e+00
5000    grainCH3C7N    4.82000e-37
5000    grainC10    7.69188e-29
5000    grainC9N    7.20863e-31
5000    grainHC9N    1.00593e-32
5000    grainH2C9N    0.00000e+00
5000    grainH3C9N    0.00000e+00
6000    grain    3.70270e-13
6000    grainH    2.38173e-04
6000    grainH(-)    1.06646e-12
6000    grainH2    1.82668e-02
6000    grainHe    3.79603e-14
6000    grainC    3.70186e-14
6000    grainCH    3.34737e-14
6000    grainC(-)    7.07592e-18
6000    grainCH2    3.66002e-12
6000    grainCH3    4.39335e-11
6000    grainN    1.08713e-12
6000    grainNH    6.61530e-13
6000    grainCH4    3.37903e-07
6000    grainNH2    4.45349e-12
6000    grainNH3    2.44473e-07
6000    grainO    5.37238e-11
6000    grainOH    8.15628e-11
6000    grainO(-)    1.10949e-19
6000    grainH2O    1.98618e-05
6000    grainOH(-)    2.34926e-14
6000    grainNa    0.00000e+00
6000    grainC2    7.16546e-14
6000    grainMg    0.00000e+00
6000    grainNaH    0.00000e+00
6000    grainC2H    1.11422e-13
6000    grainMgH    0.00000e+00
6000    grainC2H2    1.02473e-13
6000    grainCN    4.14152e-12
6000    grainCN(-)    1.86478e-14
6000    grainMgH2    0.00000e+00
6000    grainC2H3    7.16452e-16
6000    grainHCN    5.88763e-08
6000    grainHNC    2.15982e-11
6000    grainC2H4    1.06632e-14
6000    grainCHNH    0.00000e+00
6000    grainCNH2    0.00000e+00
6000    grainCO    1.00977e-05
6000    grainH2CN    2.12275e-16
6000    grainN2    3.36587e-06
6000    grainSi    5.92657e-26
6000    grainC2H5    2.55440e-19
6000    grainCH2NH    1.30494e-16
6000    grainCH3N    0.00000e+00
6000    grainCHNH2    0.00000e+00
6000    grainHCO    2.56779e-13
6000    grainHOC    0.00000e+00
6000    grainN2H    0.00000e+00
6000    grainSiH    2.97830e-28
6000    grainC2H6    0.00000e+00
6000    grainCH2NH2    0.00000e+00
6000    grainCH3NH    0.00000e+00
6000    grainCHOH    0.00000e+00
6000    grainH2CO    4.26204e-12
6000    grainHOCH    0.00000e+00
6000    grainN2H2    0.00000e+00
6000    grainNO    4.78574e-15
6000    grainSiH2    7.84358e-31
6000    grainCH2OH    0.00000e+00
6000    grainCH3O    0.00000e+00
6000    grainCH5N    0.00000e+00
6000    grainHNO    3.73641e-15
6000    grainHON    0.00000e+00
6000    grainSiH3    1.82841e-34
6000    grainCH3OH    1.68138e-07
6000    grainNH2OH    0.00000e+00
6000    grainO2    3.58764e-13
6000    grainS    5.91412e-14
6000    grainHS    9.51733e-13
6000    grainS(-)    3.35902e-21
6000    grainSiH4    1.80637e-34
6000    grainO2H    6.13485e-18
6000    grainH2O2    7.80736e-30
6000    grainH2S    3.21360e-09
6000    grainCl    1.34172e-30
6000    grainC3    8.02765e-16
6000    grainHCl    1.48733e-33
6000    grainC3H    1.57668e-16
6000    grainC2N    3.14081e-17
6000    grainC3H2    2.61898e-16
6000    grainH2CCC    3.94921e-18
6000    grainC3H3    0.00000e+00
6000    grainHCCN    0.00000e+00
6000    grainC2O    4.88767e-19
6000    grainC3H4    0.00000e+00
6000    grainCH2CN    2.10320e-20
6000    grainCH3CCH    1.64705e-16
6000    grainNaOH    0.00000e+00
6000    grainSiC    6.67592e-31
6000    grainC3H5    0.00000e+00
6000    grainCH3CN    1.87545e-13
6000    grainHC2O    0.00000e+00
6000    grainHCSi    3.51899e-30
6000    grainC3H6    0.00000e+00
6000    grainCH2CO    1.35252e-15
6000    grainNH2CN    3.33175e-13
6000    grainOCN    2.27561e-15
6000    grainSiCH2    1.98822e-34
6000    grainSiN    4.94047e-31
6000    grainC3H7    0.00000e+00
6000    grainHNCO    1.57380e-16
6000    grainHNSi    1.36843e-29
6000    grainSiCH3    7.01288e-37
6000    grainC3H8    0.00000e+00
6000    grainCH3CHO    1.38734e-13
6000    grainCO2    8.41457e-06
6000    grainCS    2.09214e-15
6000    grainN2O    1.04468e-21
6000    grainSiO    1.94781e-31
6000    grainHCS    9.89962e-18
6000    grainNH2CHO    0.00000e+00
6000    grainNHNO    0.00000e+00
6000    grainC2H5OH    4.28112e-20
6000    grainCH3OCH3    5.26193e-12
6000    grainH2CS    1.33583e-15
6000    grainH2SiO    2.04023e-37
6000    grainHCOOH    5.44766e-14
6000    grainNH2NO    0.00000e+00
6000    grainNO2    2.64499e-20
6000    grainNS    5.98309e-18
6000    grainCCl    3.60661e-39
6000    grainC4    1.14509e-17
6000    grainO3    0.00000e+00
6000    grainSO    8.53120e-16
6000    grainC4H    4.18687e-17
6000    grainC3N    2.61113e-18
6000    grainC4H2    0.00000e+00
6000    grainC4H3    7.31752e-17
6000    grainClO    0.00000e+00
6000    grainHC2NC    0.00000e+00
6000    grainHC3N    5.73272e-19
6000    grainHCNC2    0.00000e+00
6000    grainHNC3    2.49153e-21
6000    grainC3O    6.33366e-18
6000    grainC4H4    0.00000e+00
6000    grainCH2CCN    0.00000e+00
6000    grainNCCN    1.20345e-15
6000    grainSiC2    1.15946e-35
6000    grainC4H5    0.00000e+00
6000    grainCH2CHCN    3.73132e-21
6000    grainHC3O    0.00000e+00
6000    grainSiC2H    8.55092e-35
6000    grainC4H6    0.00000e+00
6000    grainH2C3O    0.00000e+00
6000    grainH4C3N    0.00000e+00
6000    grainSiC2H2    1.81227e-30
6000    grainSiNC    1.42007e-38
6000    grainH5C3N    0.00000e+00
6000    grainC2S    4.51586e-19
6000    grainFe    0.00000e+00
6000    grainFeH    0.00000e+00
6000    grainC5    3.28013e-19
6000    grainHCOOCH3    6.10939e-17
6000    grainOCS    1.95668e-18
6000    grainSiO2    3.52025e-40
6000    grainSiS    2.56665e-37
6000    grainC5H    1.70957e-19
6000    grainC4N    3.88593e-19
6000    grainC5H2    2.72938e-19
6000    grainC5H3    0.00000e+00
6000    grainCH3C4H    2.01270e-20
6000    grainS2    5.19077e-19
6000    grainSO2    9.05985e-19
6000    grainCH3C3N    3.63841e-22
6000    grainHS2    2.29046e-16
6000    grainSiC3H    1.56048e-40
6000    grainH2S2    6.57481e-17
6000    grainC3S    2.02060e-21
6000    grainC6    7.88152e-22
6000    grainC6H    2.01888e-21
6000    grainC5N    8.30079e-24
6000    grainC6H2    2.71697e-21
6000    grainC6H3    0.00000e+00
6000    grainHC5N    5.67348e-23
6000    grainC6H4    0.00000e+00
6000    grainH2C5N    0.00000e+00
6000    grainSiC4    0.00000e+00
6000    grainH3C5N    0.00000e+00
6000    grainC6H6    3.09704e-25
6000    grainC4S    4.30228e-23
6000    grainC7    7.70659e-24
6000    grainC7H    9.91084e-24
6000    grainC7H2    4.81724e-23
6000    grainC7H3    0.00000e+00
6000    grainC7H4    0.00000e+00
6000    grainCH3C6H    1.26537e-23
6000    grainCH3C5N    1.30571e-29
6000    grainC8    5.28114e-25
6000    grainC8H    5.70087e-25
6000    grainC7N    4.59230e-26
6000    grainC8H2    1.36793e-24
6000    grainC8H3    0.00000e+00
6000    grainHC7N    1.67085e-28
6000    grainC8H4    0.00000e+00
6000    grainH2C7N    0.00000e+00
6000    grainH3C7N    0.00000e+00
6000    grainC9    7.89893e-26
6000    grainC9H    3.01576e-27
6000    grainC9H2    2.04488e-26
6000    grainC9H3    0.00000e+00
6000    grainC9H4    0.00000e+00
6000    grainCH3C7N    1.17234e-35
6000    grainC10    3.59890e-28
6000    grainC9N    5.48960e-30
6000    grainHC9N    7.78839e-32
6000    grainH2C9N    0.00000e+00
6000    grainH3C9N    0.00000e+00
7000    grain    4.10584e-13
7000    grainH    5.01603e-04
7000    grainH(-)    1.31879e-12
7000    grainH2    2.03356e-02
7000    grainHe    4.24241e-14
7000    grainC    3.81809e-14
7000    grainCH    3.55301e-14
7000    grainC(-)    1.55019e-17
7000    grainCH2    3.76205e-12
7000    grainCH3    4.52535e-11
7000    grainN    1.12032e-12
7000    grainNH    7.11209e-13
7000    grainCH4    3.75997e-07
7000    grainNH2    4.60684e-12
7000    grainNH3    2.71562e-07
7000    grainO    5.52459e-11
7000    grainOH    8.51696e-11
7000    grainO(-)    2.43059e-19
7000    grainH2O    2.20261e-05
7000    grainOH(-)    2.61072e-14
7000    grainNa    0.00000e+00
7000    grainC2    1.56918e-13
7000    grainMg    0.00000e+00
7000    grainNaH    0.00000e+00
7000    grainC2H    2.43673e-13
7000    grainMgH    0.00000e+00
7000    grainC2H2    2.16006e-13
7000    grainCN    4.62911e-12
7000    grainCN(-)    2.07104e-14
7000    grainMgH2    0.00000e+00
7000    grainC2H3    1.28721e-15
7000    grainHCN    6.52822e-08
7000    grainHNC    2.39980e-11
7000    grainC2H4    1.20751e-14
7000    grainCHNH    0.00000e+00
7000    grainCNH2    0.00000e+00
7000    grainCO    1.11964e-05
7000    grainH2CN    2.42687e-16
7000    grainN2    3.73209e-06
7000    grainSi    1.30296e-25
7000    grainC2H5    3.94138e-19
7000    grainCH2NH    1.45309e-16
7000    grainCH3N    0.00000e+00
7000    grainCHNH2    0.00000e+00
7000    grainHCO    2.85930e-13
7000    grainHOC    0.00000e+00
7000    grainN2H    0.00000e+00
7000    grainSiH    6.97705e-28
7000    grainC2H6    0.00000e+00
7000    grainCH2NH2    0.00000e+00
7000    grainCH3NH    0.00000e+00
7000    grainCHOH    0.00000e+00
7000    grainH2CO    4.73684e-12
7000    grainHOCH    0.00000e+00
7000    grainN2H2    0.00000e+00
7000    grainNO    6.00905e-15
7000    grainSiH2    1.57346e-30
7000    grainCH2OH    0.00000e+00
7000    grainCH3O    0.00000e+00
7000    grainCH5N    0.00000e+00
7000    grainHNO    4.18706e-15
7000    grainHON    0.00000e+00
7000    grainSiH3    3.54124e-34
7000    grainCH3OH    1.86432e-07
7000    grainNH2OH    0.00000e+00
7000    grainO2    4.03272e-13
7000    grainS    6.08322e-14
7000    grainHS    1.28585e-12
7000    grainS(-)    6.88343e-21
7000    grainSiH4    3.49871e-34
7000    grainO2H    6.81875e-18
7000    grainH2O2    9.03138e-30
7000    grainH2S    3.56325e-09
7000    grainCl    2.94038e-30
7000    grainC3    1.75701e-15
7000    grainHCl    3.25832e-33
7000    grainC3H    3.42247e-16
7000    grainC2N    4.17235e-17
7000    grainC3H2    5.68523e-16
7000    grainH2CCC    8.31827e-18
7000    grainC3H3    0.00000e+00
7000    grainHCCN    0.00000e+00
7000    grainC2O    9.98187e-19
7000    grainC3H4    0.00000e+00
7000    grainCH2CN    4.18624e-20
7000    grainCH3CCH    3.60260e-16
7000    grainNaOH    0.00000e+00
7000    grainSiC    1.48185e-30
7000    grainC3H5    0.00000e+00
7000    grainCH3CN    2.08375e-13
7000    grainHC2O    0.00000e+00
7000    grainHCSi    7.95988e-30
7000    grainC3H6    0.00000e+00
7000    grainCH2CO    1.50954e-15
7000    grainNH2CN    3.70440e-13
7000    grainOCN    2.53686e-15
7000    grainSiCH2    4.67919e-34
7000    grainSiN    1.08232e-30
7000    grainC3H7    0.00000e+00
7000    grainHNCO    1.75550e-16
7000    grainHNSi    2.99785e-29
7000    grainSiCH3    1.64938e-36
7000    grainC3H8    0.00000e+00
7000    grainCH3CHO    1.54278e-13
7000    grainCO2    9.33011e-06
7000    grainCS    2.33257e-15
7000    grainN2O    1.33091e-21
7000    grainSiO    4.26742e-31
7000    grainHCS    1.10417e-17
7000    grainNH2CHO    0.00000e+00
7000    grainNHNO    0.00000e+00
7000    grainC2H5OH    4.76068e-20
7000    grainCH3OCH3    5.84354e-12
7000    grainH2CS    1.48382e-15
7000    grainH2SiO    4.46957e-37
7000    grainHCOOH    6.04879e-14
7000    grainNH2NO    0.00000e+00
7000    grainNO2    3.20160e-20
7000    grainNS    6.67076e-18
7000    grainCCl    6.81315e-39
7000    grainC4    2.50857e-17
7000    grainO3    0.00000e+00
7000    grainSO    9.50764e-16
7000    grainC4H    9.17224e-17
7000    grainC3N    2.91573e-18
7000    grainC4H2    0.00000e+00
7000    grainC4H3    1.60307e-16
7000    grainClO    0.00000e+00
7000    grainHC2NC    0.00000e+00
7000    grainHC3N    6.48881e-19
7000    grainHCNC2    0.00000e+00
7000    grainHNC3    2.78387e-21
7000    grainC3O    7.03302e-18
7000    grainC4H4    0.00000e+00
7000    grainCH2CCN    0.00000e+00
7000    grainNCCN    1.34131e-15
7000    grainSiC2    4.39645e-31
7000    grainC4H5    0.00000e+00
7000    grainCH2CHCN    4.59188e-21
7000    grainHC3O    0.00000e+00
7000    grainSiC2H    1.64032e-32
7000    grainC4H6    0.00000e+00
7000    grainH2C3O    0.00000e+00
7000    grainH4C3N    0.00000e+00
7000    grainSiC2H2    3.94162e-30
7000    grainSiNC    3.11109e-38
7000    grainH5C3N    0.00000e+00
7000    grainC2S    9.87636e-19
7000    grainFe    0.00000e+00
7000    grainFeH    0.00000e+00
7000    grainC5    7.18585e-19
7000    grainHCOOCH3    6.80144e-17
7000    grainOCS    2.18057e-18
7000    grainSiO2    7.70732e-40
7000    grainSiS    7.43687e-37
7000    grainC5H    3.74519e-19
7000    grainC4N    8.51300e-19
7000    grainC5H2    5.97930e-19
7000    grainC5H3    0.00000e+00
7000    grainCH3C4H    4.40930e-20
7000    grainS2    5.78319e-19
7000    grainSO2    1.01478e-18
7000    grainCH3C3N    5.66353e-22
7000    grainHS2    2.54209e-16
7000    grainSiC3H    4.40943e-40
7000    grainH2S2    7.29754e-17
7000    grainC3S    4.42573e-21
7000    grainC6    1.72662e-21
7000    grainC6H    4.42280e-21
7000    grainC5N    1.81844e-23
7000    grainC6H2    5.95215e-21
7000    grainC6H3    0.00000e+00
7000    grainHC5N    1.24061e-22
7000    grainC6H4    0.00000e+00
7000    grainH2C5N    0.00000e+00
7000    grainSiC4    0.00000e+00
7000    grainH3C5N    0.00000e+00
7000    grainC6H6    6.82577e-25
7000    grainC4S    9.42509e-23
7000    grainC7    1.68829e-23
7000    grainC7H    2.17121e-23
7000    grainC7H2    1.05534e-22
7000    grainC7H3    0.00000e+00
7000    grainC7H4    0.00000e+00
7000    grainCH3C6H    2.77313e-23
7000    grainCH3C5N    2.85324e-29
7000    grainC8    1.12330e-24
7000    grainC8H    1.23201e-24
7000    grainC7N    1.00611e-25
7000    grainC8H2    2.99647e-24
7000    grainC8H3    0.00000e+00
7000    grainHC7N    3.71769e-28
7000    grainC8H4    0.00000e+00
7000    grainH2C7N    0.00000e+00
7000    grainH3C7N    0.00000e+00
7000    grainC9    1.05839e-25
7000    grainC9H    6.56835e-27
7000    grainC9H2    4.47295e-26
7000    grainC9H3    0.00000e+00
7000    grainC9H4    0.00000e+00
7000    grainCH3C7N    1.43176e-34
7000    grainC10    7.42301e-28
7000    grainC9N    1.20493e-29
7000    grainHC9N    1.90224e-31
7000    grainH2C9N    0.00000e+00
7000    grainH3C9N    0.00000e+00
8000    grain    4.47408e-13
8000    grainH    7.61611e-04
8000    grainH(-)    1.58131e-12
8000    grainH2    2.22668e-02
8000    grainHe    4.65943e-14
8000    grainC    3.89368e-14
8000    grainCH    3.70414e-14
8000    grainC(-)    2.45576e-17
8000    grainCH2    3.82788e-12
8000    grainCH3    4.61166e-11
8000    grainN    1.14184e-12
8000    grainNH    7.48388e-13
8000    grainCH4    4.11023e-07
8000    grainNH2    4.71381e-12
8000    grainNH3    2.96388e-07
8000    grainO    5.62257e-11
8000    grainOH    8.77125e-11
8000    grainO(-)    3.85043e-19
8000    grainH2O    2.40033e-05
8000    grainOH(-)    2.85102e-14
8000    grainNa    0.00000e+00
8000    grainC2    2.48554e-13
8000    grainMg    0.00000e+00
8000    grainNaH    0.00000e+00
8000    grainC2H    3.85801e-13
8000    grainMgH    0.00000e+00
8000    grainC2H2    3.37889e-13
8000    grainCN    5.08168e-12
8000    grainCN(-)    2.26027e-14
8000    grainMgH2    0.00000e+00
8000    grainC2H3    1.89618e-15
8000    grainHCN    7.11327e-08
8000    grainHNC    2.62024e-11
8000    grainC2H4    1.34112e-14
8000    grainCHNH    0.00000e+00
8000    grainCNH2    0.00000e+00
8000    grainCO    1.21998e-05
8000    grainH2CN    2.73764e-16
8000    grainN2    4.06656e-06
8000    grainSi    2.06602e-25
8000    grainC2H5    5.40575e-19
8000    grainCH2NH    1.59004e-16
8000    grainCH3N    0.00000e+00
8000    grainCHNH2    0.00000e+00
8000    grainHCO    3.12798e-13
8000    grainHOC    0.00000e+00
8000    grainN2H    0.00000e+00
8000    grainSiH    1.12774e-27
8000    grainC2H6    0.00000e+00
8000    grainCH2NH2    0.00000e+00
8000    grainCH3NH    0.00000e+00
8000    grainCHOH    0.00000e+00
8000    grainH2CO    5.17333e-12
8000    grainHOCH    0.00000e+00
8000    grainN2H2    0.00000e+00
8000    grainNO    7.25556e-15
8000    grainSiH2    2.33455e-30
8000    grainCH2OH    0.00000e+00
8000    grainCH3O    0.00000e+00
8000    grainCH5N    0.00000e+00
8000    grainHNO    4.60955e-15
8000    grainHON    0.00000e+00
8000    grainSiH3    5.14593e-34
8000    grainCH3OH    2.03139e-07
8000    grainNH2OH    0.00000e+00
8000    grainO2    4.44944e-13
8000    grainS    6.19215e-14
8000    grainHS    1.63170e-12
8000    grainS(-)    1.06632e-20
8000    grainSiH4    5.08429e-34
8000    grainO2H    7.44750e-18
8000    grainH2O2    1.02205e-29
8000    grainH2S    3.88258e-09
8000    grainCl    4.65853e-30
8000    grainC3    2.78254e-15
8000    grainHCl    5.16167e-33
8000    grainC3H    5.40572e-16
8000    grainC2N    5.23784e-17
8000    grainC3H2    8.97983e-16
8000    grainH2CCC    1.30087e-17
8000    grainC3H3    0.00000e+00
8000    grainHCCN    0.00000e+00
8000    grainC2O    1.54457e-18
8000    grainC3H4    0.00000e+00
8000    grainCH2CN    6.42225e-20
8000    grainCH3CCH    5.70422e-16
8000    grainNaOH    0.00000e+00
8000    grainSiC    3.11191e-30
8000    grainC3H5    0.00000e+00
8000    grainCH3CN    2.27509e-13
8000    grainHC2O    0.00000e+00
8000    grainHCSi    1.74605e-29
8000    grainC3H6    0.00000e+00
8000    grainCH2CO    1.65572e-15
8000    grainNH2CN    4.04737e-13
8000    grainOCN    2.77928e-15
8000    grainSiCH2    7.54922e-34
8000    grainSiN    1.71457e-30
8000    grainC3H7    0.00000e+00
8000    grainHNCO    1.92419e-16
8000    grainHNSi    4.74905e-29
8000    grainSiCH3    2.66220e-36
8000    grainC3H8    0.00000e+00
8000    grainCH3CHO    1.68588e-13
8000    grainCO2    1.01663e-05
8000    grainCS    2.55466e-15
8000    grainN2O    1.69606e-21
8000    grainSiO    6.76044e-31
8000    grainHCS    1.21012e-17
8000    grainNH2CHO    0.00000e+00
8000    grainNHNO    0.00000e+00
8000    grainC2H5OH    5.20218e-20
8000    grainCH3OCH3    6.37712e-12
8000    grainH2CS    1.61965e-15
8000    grainH2SiO    7.08047e-37
8000    grainHCOOH    6.59995e-14
8000    grainNH2NO    0.00000e+00
8000    grainNO2    3.97830e-20
8000    grainNS    7.30926e-18
8000    grainCCl    9.82115e-39
8000    grainC4    3.97396e-17
8000    grainO3    0.00000e+00
8000    grainSO    1.04122e-15
8000    grainC4H    1.45302e-16
8000    grainC3N    3.19824e-18
8000    grainC4H2    0.00000e+00
8000    grainC4H3    2.53950e-16
8000    grainClO    0.00000e+00
8000    grainHC2NC    0.00000e+00
8000    grainHC3N    7.20791e-19
8000    grainHCNC2    0.00000e+00
8000    grainHNC3    3.05670e-21
8000    grainC3O    7.68622e-18
8000    grainC4H4    0.00000e+00
8000    grainCH2CCN    0.00000e+00
8000    grainNCCN    1.46903e-15
8000    grainSiC2    1.07354e-29
8000    grainC4H5    0.00000e+00
8000    grainCH2CHCN    5.46249e-21
